,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Event
0,0.20911405980587006,0.15293562412261963,0.19092446565628052,0.1620108187198639,0.17204688489437103,0.19529041647911072,0.15356169641017914,0.12285111844539642,0.6614090800285339,0.7471688389778137,0.3152051270008087,0.5121670961380005,0.4508502185344696,0.5013396739959717,0.45427578687667847,0.4567321836948395,1.8272210359573364,1.1144262552261353,0.577795684337616,0.7854052782058716,1.2910798788070679,0.37980279326438904,0.780992865562439,0.7907513380050659,3.1059701442718506,3.306572198867798,2.6026062965393066,3.8923799991607666,3.5969438552856445,2.620410203933716,2.799891471862793,2.837737560272217,1.8690299987792969,2.638475179672241,4.443843841552734,2.753347396850586,1.6063214540481567,1.5913848876953125,1.3786312341690063,1.4110784530639648,0
0,0.21415521204471588,0.17988692224025726,0.1821233630180359,0.18831227719783783,0.20606575906276703,0.21524597704410553,0.1490393877029419,0.15356169641017914,0.620937705039978,0.731876015663147,0.30685535073280334,0.5155162215232849,0.45236095786094666,0.5431012511253357,0.4281505346298218,0.45427578687667847,1.7755123376846313,1.0793733596801758,0.5694160461425781,0.7439327239990234,1.2636888027191162,0.40396860241889954,0.7370462417602539,0.780992865562439,3.0713062286376953,3.2606606483459473,2.589142322540283,3.8521745204925537,3.4696483612060547,2.5420336723327637,2.7550292015075684,2.799891471862793,1.9243876934051514,2.5501785278320312,4.464807987213135,2.725095510482788,1.6044241189956665,1.6423118114471436,1.4019901752471924,1.3786312341690063,0
0,0.20660439133644104,0.1763063371181488,0.191597580909729,0.1889890730381012,0.19702400267124176,0.20714986324310303,0.14563611149787903,0.1490393877029419,0.6037373542785645,0.7073523998260498,0.29445376992225647,0.4957304894924164,0.4341588020324707,0.5469877123832703,0.415244460105896,0.4281505346298218,1.71268630027771,1.072222113609314,0.5469304919242859,0.7316578030586243,1.2205736637115479,0.39802831411361694,0.6881785988807678,0.7370462417602539,3.019909381866455,3.221980333328247,2.6680617332458496,3.798444986343384,3.3508141040802,2.459796667098999,2.703127861022949,2.7550292015075684,1.963369369506836,2.432746171951294,4.468799114227295,2.679536819458008,1.566245198249817,1.6950147151947021,1.4704126119613647,1.4019901752471924,0
0,0.19561414420604706,0.1653403788805008,0.18098431825637817,0.17760512232780457,0.19560998678207397,0.20960640907287598,0.1387481987476349,0.14563611149787903,0.5829000473022461,0.6913619041442871,0.2835528552532196,0.48669523000717163,0.4278722107410431,0.5344749689102173,0.4011128842830658,0.415244460105896,1.6620789766311646,1.0777103900909424,0.5166231393814087,0.7228944301605225,1.1875669956207275,0.39144590497016907,0.6485437750816345,0.6881785988807678,2.981658697128296,3.1744542121887207,2.7348365783691406,3.75642728805542,3.3057503700256348,2.3617453575134277,2.6592371463775635,2.703127861022949,1.9913086891174316,2.31569504737854,4.458767890930176,2.6104507446289062,1.522695779800415,1.7180932760238647,1.5294098854064941,1.4704126119613647,0
0,0.18842124938964844,0.15876181423664093,0.18336156010627747,0.17031332850456238,0.19065600633621216,0.209743931889534,0.13763634860515594,0.1387481987476349,0.5673832893371582,0.6773281097412109,0.2705330550670624,0.4717608392238617,0.41856804490089417,0.5273343324661255,0.38625332713127136,0.4011128842830658,1.6070771217346191,1.081445336341858,0.5017314553260803,0.7087640166282654,1.1610939502716064,0.38402390480041504,0.6095706224441528,0.6485437750816345,2.959434747695923,3.1216368675231934,2.789175510406494,3.7259745597839355,3.300140857696533,2.327875852584839,2.626537322998047,2.6592371463775635,2.0129973888397217,2.239154100418091,4.441319942474365,2.544309139251709,1.4952441453933716,1.7248687744140625,1.580802321434021,1.5294098854064941,0
0,0.1849665492773056,0.15169556438922882,0.1772928684949875,0.17831198871135712,0.18990153074264526,0.20830418169498444,0.13226236402988434,0.13763634860515594,0.5606521964073181,0.6639487147331238,0.26133349537849426,0.4430634081363678,0.41138383746147156,0.5174264907836914,0.3790140450000763,0.38625332713127136,1.5480802059173584,1.0850298404693604,0.47634434700012207,0.681705117225647,1.1317551136016846,0.40276196599006653,0.5662671327590942,0.6095706224441528,2.946133852005005,3.070500612258911,2.8426287174224854,3.7051849365234375,3.301799774169922,2.330373764038086,2.603105306625366,2.626537322998047,2.0271875858306885,2.3332936763763428,4.399192810058594,2.5996193885803223,1.478948712348938,1.7213566303253174,1.622093677520752,1.580802321434021,0
0,0.1816103607416153,0.15687640011310577,0.17304307222366333,0.17432180047035217,0.18644806742668152,0.20227661728858948,0.13273632526397705,0.13226236402988434,0.554014265537262,0.6402401924133301,0.25919967889785767,0.4266429841518402,0.40899255871772766,0.5011214017868042,0.378519743680954,0.3790140450000763,1.4945992231369019,1.0769835710525513,0.4512133002281189,0.666278064250946,1.10031259059906,0.42130085825920105,0.5297949314117432,0.5662671327590942,2.931565999984741,3.030834674835205,2.9086339473724365,3.695624351501465,3.3077378273010254,2.3390538692474365,2.5776467323303223,2.603105306625366,2.0413477420806885,2.427642583847046,4.336270809173584,2.659412145614624,1.4627978801727295,1.7156304121017456,1.6638174057006836,1.622093677520752,0
0,0.18522295355796814,0.14757175743579865,0.16941139101982117,0.1747814118862152,0.19202055037021637,0.19658300280570984,0.13063207268714905,0.13273632526397705,0.5541082620620728,0.6286071538925171,0.2542903423309326,0.43029841780662537,0.42295122146606445,0.4884850084781647,0.3781093657016754,0.378519743680954,1.4444828033447266,1.0755717754364014,0.45921438932418823,0.6668764352798462,1.056479811668396,0.43668168783187866,0.4973141849040985,0.5297949314117432,2.910295009613037,3.0048906803131104,2.991194725036621,3.684890031814575,3.314133882522583,2.343893527984619,2.550657272338867,2.5776467323303223,2.051197052001953,2.526127576828003,4.254763603210449,2.7276012897491455,1.475699543952942,1.7067028284072876,1.702978253364563,1.6638174057006836,0
0,0.18078908324241638,0.14139236509799957,0.16882863640785217,0.16969941556453705,0.1877986043691635,0.1933511197566986,0.1226956769824028,0.13063207268714905,0.5507674813270569,0.6189977526664734,0.25366100668907166,0.4281798303127289,0.42895039916038513,0.47176826000213623,0.37596213817596436,0.3781093657016754,1.374253511428833,1.0785577297210693,0.4696671664714813,0.6714586019515991,1.01475191116333,0.4561408460140228,0.4716426432132721,0.4973141849040985,2.8746912479400635,2.9843051433563232,3.0819239616394043,3.684980869293213,3.3240840435028076,2.3467371463775635,2.5203332901000977,2.550657272338867,2.043987274169922,2.622169256210327,4.1648173332214355,2.8005127906799316,1.513566255569458,1.7121087312698364,1.7315789461135864,1.702978253364563,0
0,0.18318593502044678,0.13774871826171875,0.16006407141685486,0.16261610388755798,0.1777070015668869,0.18351028859615326,0.12915344536304474,0.1226956769824028,0.5306335687637329,0.6083992123603821,0.24436932802200317,0.42390432953834534,0.43007463216781616,0.45923253893852234,0.3653150796890259,0.37596213817596436,1.3269262313842773,1.0817192792892456,0.47323915362358093,0.673061192035675,0.9744172096252441,0.4725232422351837,0.4497257173061371,0.4716426432132721,2.951612949371338,2.9649033546447754,3.188610076904297,3.6853294372558594,3.3302102088928223,2.3932905197143555,2.4888675212860107,2.5203332901000977,2.018847942352295,2.7094945907592773,4.058477401733398,2.8646767139434814,1.5366992950439453,1.7528259754180908,1.746807336807251,1.7315789461135864,0
0,0.1794433742761612,0.13653823733329773,0.1506827473640442,0.17292563617229462,0.1848325878381729,0.1853056401014328,0.1246558278799057,0.12915344536304474,0.5191848874092102,0.5864495635032654,0.22900763154029846,0.39857131242752075,0.4240753948688507,0.45379406213760376,0.3664599359035492,0.3653150796890259,1.2884732484817505,1.0773056745529175,0.4855270981788635,0.6570268273353577,0.9529748558998108,0.47913816571235657,0.42040538787841797,0.4497257173061371,3.043048143386841,2.9345643520355225,3.313786029815674,3.673311233520508,3.3351144790649414,2.4253008365631104,2.4666428565979004,2.4888675212860107,1.9890369176864624,2.7825331687927246,3.932567596435547,2.910439968109131,1.546934723854065,1.7830890417099,1.7535810470581055,1.746807336807251,0
0,0.17619536817073822,0.13332518935203552,0.1481562852859497,0.1608322709798813,0.17615796625614166,0.17204168438911438,0.12204931676387787,0.1246558278799057,0.5069925785064697,0.5674041509628296,0.2256958782672882,0.39628922939300537,0.43576499819755554,0.4345577657222748,0.36445775628089905,0.3664599359035492,1.249435305595398,1.0694090127944946,0.5060424208641052,0.6409110426902771,0.9367133378982544,0.5004596710205078,0.4029735326766968,0.42040538787841797,3.137298822402954,2.8977763652801514,3.4410362243652344,3.6689064502716064,3.3515472412109375,2.4471397399902344,2.4516336917877197,2.4666428565979004,1.9749456644058228,2.848884105682373,3.810612201690674,2.9452621936798096,1.576395869255066,1.8058843612670898,1.7565616369247437,1.7535810470581055,0
0,0.18490710854530334,0.129208043217659,0.14411062002182007,0.1585981398820877,0.16867686808109283,0.16743795573711395,0.12544375658035278,0.12204931676387787,0.4916606843471527,0.5586540699005127,0.22115300595760345,0.3923977315425873,0.44099941849708557,0.4254973828792572,0.36017340421676636,0.36445775628089905,1.2119970321655273,1.059834599494934,0.5232585072517395,0.6308837532997131,0.9141696691513062,0.512671709060669,0.4196442663669586,0.4029735326766968,3.2299020290374756,2.8619353771209717,3.563260555267334,3.672804355621338,3.3776707649230957,2.470925807952881,2.4345650672912598,2.4516336917877197,1.9786874055862427,2.9212963581085205,3.6965837478637695,2.9772305488586426,1.5950419902801514,1.8211543560028076,1.7606397867202759,1.7565616369247437,0
0,0.18734365701675415,0.12754006683826447,0.14738722145557404,0.157308891415596,0.1798618733882904,0.16387104988098145,0.12516936659812927,0.12544375658035278,0.4725072383880615,0.5454957485198975,0.2253786325454712,0.38999196887016296,0.4364280104637146,0.41491222381591797,0.3536365032196045,0.36017340421676636,1.167967677116394,1.0599780082702637,0.5497937202453613,0.6243767738342285,0.8850497603416443,0.5290401577949524,0.4343812167644501,0.4196442663669586,3.3244636058807373,2.8388326168060303,3.673044204711914,3.6705658435821533,3.4035022258758545,2.500440835952759,2.4223122596740723,2.4345650672912598,1.9786537885665894,3.0022544860839844,3.583167314529419,2.9994540214538574,1.6135711669921875,1.825640320777893,1.765986442565918,1.7606397867202759,0
0,0.19625529646873474,0.12679165601730347,0.13961055874824524,0.15827080607414246,0.18336021900177002,0.15741735696792603,0.12613330781459808,0.12516936659812927,0.45454418659210205,0.5293870568275452,0.21816197037696838,0.38446304202079773,0.4296586513519287,0.4052659273147583,0.3466109037399292,0.3536365032196045,1.1087241172790527,1.0577490329742432,0.556360125541687,0.6150827407836914,0.8520951867103577,0.5410264730453491,0.4496852159500122,0.4343812167644501,3.4154164791107178,2.8871138095855713,3.7601535320281982,3.666501522064209,3.432755470275879,2.523926019668579,2.4098026752471924,2.4223122596740723,1.9954414367675781,3.079630136489868,3.46000599861145,3.0140540599823,1.6299527883529663,1.8275904655456543,1.7662886381149292,1.765986442565918,0
0,0.19540530443191528,0.13113485276699066,0.15853777527809143,0.15660183131694794,0.18555553257465363,0.15280218422412872,0.12250694632530212,0.12613330781459808,0.4420792758464813,0.5095335841178894,0.24878549575805664,0.38362598419189453,0.4177019000053406,0.3974093198776245,0.35102951526641846,0.3466109037399292,1.0532058477401733,1.0546571016311646,0.567720353603363,0.6001277565956116,0.8165270686149597,0.5535297393798828,0.4561305642127991,0.4496852159500122,3.50382399559021,2.936567783355713,3.8344764709472656,3.6636006832122803,3.453181266784668,2.5468759536743164,2.3921284675598145,2.4098026752471924,2.016291856765747,3.142657518386841,3.3573033809661865,3.0094077587127686,1.64988374710083,1.8292930126190186,1.7688729763031006,1.7662886381149292,0
0,0.19326484203338623,0.13352049887180328,0.17635256052017212,0.14876270294189453,0.18375307321548462,0.16061238944530487,0.12669771909713745,0.12250694632530212,0.43196770548820496,0.4929022192955017,0.26277485489845276,0.3899305462837219,0.4118981659412384,0.377152681350708,0.34439006447792053,0.35102951526641846,1.0170708894729614,1.050015926361084,0.5333824157714844,0.5800872445106506,0.8517780303955078,0.5723939538002014,0.4592662751674652,0.4561305642127991,3.5842418670654297,2.9821596145629883,3.9108870029449463,3.6545023918151855,3.468890905380249,2.5799150466918945,2.379096746444702,2.3921284675598145,2.0378596782684326,3.1997437477111816,3.2951347827911377,3.010979175567627,1.6640162467956543,1.8371902704238892,1.7751775979995728,1.7688729763031006,0
0,0.1919132024049759,0.129789337515831,0.16946423053741455,0.15367765724658966,0.18124906718730927,0.1610521376132965,0.12562201917171478,0.12669771909713745,0.42257705330848694,0.4829515814781189,0.25236794352531433,0.3876778781414032,0.4085589349269867,0.3750568628311157,0.3403957486152649,0.34439006447792053,1.0332392454147339,1.0398918390274048,0.5347468852996826,0.5730633735656738,0.8835788369178772,0.5956776738166809,0.46634140610694885,0.4592662751674652,3.6589932441711426,3.019775152206421,3.9864180088043213,3.6407856941223145,3.4791016578674316,2.61263108253479,2.371450662612915,2.379096746444702,2.0600712299346924,3.2547082901000977,3.250077486038208,3.0214498043060303,1.6765496730804443,1.836985468864441,1.7815070152282715,1.7751775979995728,0
0,0.18933704495429993,0.13209225237369537,0.16786083579063416,0.15112562477588654,0.18273286521434784,0.16152137517929077,0.12432046979665756,0.12562201917171478,0.41522181034088135,0.47375720739364624,0.2537446916103363,0.3870622217655182,0.4039427638053894,0.3712289333343506,0.3362727761268616,0.3403957486152649,1.0497409105300903,1.029855489730835,0.524559497833252,0.5626662969589233,0.9090748429298401,0.6178175806999207,0.472635418176651,0.46634140610694885,3.7306249141693115,3.0552921295166016,4.073304653167725,3.632542371749878,3.485539197921753,2.6481823921203613,2.363363742828369,2.371450662612915,2.0829310417175293,3.2984981536865234,3.227573871612549,3.033820390701294,1.6865051984786987,1.8405641317367554,1.7858716249465942,1.7815070152282715,0
0,0.19943031668663025,0.13194763660430908,0.16636477410793304,0.14755775034427643,0.18631978332996368,0.1602562963962555,0.13109923899173737,0.12432046979665756,0.41696617007255554,0.4607304036617279,0.2531197965145111,0.38718926906585693,0.39982345700263977,0.3670715391635895,0.34116747975349426,0.3362727761268616,1.0722767114639282,1.03164541721344,0.5279034972190857,0.5521126389503479,0.93133944272995,0.6372500061988831,0.4854857623577118,0.472635418176651,3.7999463081359863,3.0752909183502197,4.18260383605957,3.6263833045959473,3.492302417755127,2.681734800338745,2.376946449279785,2.363363742828369,2.1177802085876465,3.3298401832580566,3.239720106124878,3.047311305999756,1.6939828395843506,1.8430579900741577,1.773484706878662,1.7858716249465942,0
0,0.2014654278755188,0.1296534538269043,0.1596650779247284,0.15529048442840576,0.19696035981178284,0.16224533319473267,0.13046635687351227,0.13109923899173737,0.40501686930656433,0.4578068256378174,0.2521059513092041,0.3997567892074585,0.4032937288284302,0.3669297993183136,0.33607515692710876,0.34116747975349426,1.0785391330718994,1.0188491344451904,0.5252732634544373,0.5288122892379761,0.9592658877372742,0.6526846289634705,0.48707494139671326,0.4854857623577118,3.8804895877838135,3.076608180999756,4.293805122375488,3.6144375801086426,3.4970452785491943,2.7209670543670654,2.381483316421509,2.376946449279785,2.1715123653411865,3.353588581085205,3.2692792415618896,3.0464024543762207,1.687412977218628,1.843399167060852,1.7484431266784668,1.773484706878662,0
0,0.20795570313930511,0.12742899358272552,0.1537644863128662,0.15487895905971527,0.19544486701488495,0.16287435591220856,0.12921275198459625,0.13046635687351227,0.37867605686187744,0.44942328333854675,0.2560182511806488,0.39338579773902893,0.39271217584609985,0.36543259024620056,0.3284856975078583,0.33607515692710876,1.070990800857544,1.0098360776901245,0.5261492133140564,0.5245193839073181,0.9713225364685059,0.6686019897460938,0.4861939549446106,0.48707494139671326,3.95820951461792,3.072046995162964,4.382485389709473,3.6176059246063232,3.5153398513793945,2.7601449489593506,2.379687786102295,2.381483316421509,2.219900369644165,3.3701961040496826,3.29591965675354,3.029616355895996,1.6676956415176392,1.840583324432373,1.7152146100997925,1.7484431266784668,0
0,0.20307877659797668,0.12495595216751099,0.15431898832321167,0.1530555784702301,0.19220663607120514,0.15552052855491638,0.1275288313627243,0.12921275198459625,0.3598672151565552,0.4485803246498108,0.24275793135166168,0.3938920795917511,0.3789362907409668,0.35980913043022156,0.32172563672065735,0.3284856975078583,1.0537052154541016,1.006687045097351,0.5063345432281494,0.5165584683418274,0.9791008830070496,0.6927528381347656,0.47675979137420654,0.4861939549446106,4.022433757781982,3.0527381896972656,4.436972141265869,3.6310269832611084,3.536587715148926,2.799098014831543,2.3922598361968994,2.379687786102295,2.2801077365875244,3.3669707775115967,3.2938103675842285,2.996939182281494,1.6464786529541016,1.8353687524795532,1.693556308746338,1.7152146100997925,0
0,0.19745786488056183,0.12353981286287308,0.16178983449935913,0.14979501068592072,0.19130799174308777,0.15656043589115143,0.13407199084758759,0.1275288313627243,0.3582557737827301,0.4463513493537903,0.22944359481334686,0.39180758595466614,0.37117934226989746,0.3652859628200531,0.32054197788238525,0.32172563672065735,1.024472713470459,1.0087850093841553,0.5309046506881714,0.5141975283622742,0.978931188583374,0.7103883028030396,0.461067795753479,0.47675979137420654,4.068757057189941,3.048322916030884,4.479704856872559,3.6329174041748047,3.5567374229431152,2.8377487659454346,2.412745952606201,2.3922598361968994,2.3331499099731445,3.373138427734375,3.2878944873809814,2.963930606842041,1.6204414367675781,1.8390811681747437,1.6727089881896973,1.693556308746338,0
0,0.19653013348579407,0.12384790927171707,0.15638695657253265,0.15760494768619537,0.19662921130657196,0.16665369272232056,0.13845215737819672,0.13407199084758759,0.3618093430995941,0.44569629430770874,0.2268454134464264,0.3938465714454651,0.36901435256004333,0.37757810950279236,0.31848737597465515,0.32054197788238525,0.9921789765357971,1.0125211477279663,0.5468663573265076,0.5279930233955383,0.96959388256073,0.7284387946128845,0.45133623480796814,0.461067795753479,4.10676908493042,3.046983480453491,4.521341800689697,3.618765354156494,3.567349433898926,2.866057872772217,2.4307730197906494,2.412745952606201,2.3780972957611084,3.3837313652038574,3.269071102142334,2.9226627349853516,1.597877025604248,1.8418678045272827,1.6551330089569092,1.6727089881896973,0
0,0.1908160150051117,0.1219402551651001,0.15930937230587006,0.16657030582427979,0.20106089115142822,0.17531053721904755,0.13768590986728668,0.13845215737819672,0.3590625524520874,0.44509997963905334,0.23351997137069702,0.3959740698337555,0.3664253056049347,0.38855862617492676,0.3172876238822937,0.31848737597465515,0.9694967865943909,1.0122685432434082,0.5508312582969666,0.5429033041000366,0.961494505405426,0.745285153388977,0.4531905949115753,0.45133623480796814,4.145772457122803,3.043950319290161,4.551870822906494,3.604813575744629,3.5779342651367188,2.893045425415039,2.4540536403656006,2.4307730197906494,2.418912887573242,3.396786689758301,3.241365432739258,2.88354229927063,1.6014889478683472,1.8440700769424438,1.645582914352417,1.6551330089569092,0
0,0.1874370574951172,0.12389139831066132,0.15004518628120422,0.16638025641441345,0.20100341737270355,0.1758500635623932,0.13797150552272797,0.13768590986728668,0.35200366377830505,0.4489454925060272,0.23248641192913055,0.39912405610084534,0.3628699481487274,0.3897903263568878,0.3179343640804291,0.3172876238822937,0.9576258063316345,1.0040967464447021,0.555276095867157,0.5437572002410889,0.9627635478973389,0.7551013231277466,0.4513918161392212,0.4531905949115753,4.179255962371826,3.045836925506592,4.587728500366211,3.594727039337158,3.593622922897339,2.924309253692627,2.4795329570770264,2.4540536403656006,2.44752836227417,3.4160969257354736,3.2006616592407227,2.847334146499634,1.636177897453308,1.8531557321548462,1.636250376701355,1.645582914352417,0
0,0.18303339183330536,0.1315237581729889,0.1507236808538437,0.16912154853343964,0.20115049183368683,0.17468169331550598,0.13638173043727875,0.13797150552272797,0.3451046645641327,0.45746520161628723,0.23387937247753143,0.40879300236701965,0.3609410524368286,0.3864040672779083,0.3153201639652252,0.3179343640804291,0.946112334728241,0.9937347173690796,0.561080813407898,0.5371845364570618,0.9671391844749451,0.7600449323654175,0.45293736457824707,0.4513918161392212,4.21198844909668,3.0539510250091553,4.620334625244141,3.5796751976013184,3.6083812713623047,2.950471878051758,2.5030324459075928,2.4795329570770264,2.4715044498443604,3.4316647052764893,3.155888557434082,2.8045852184295654,1.6709109544754028,1.8581812381744385,1.6306962966918945,1.636250376701355,0
